exposure,veh_value,claimcst0,numclaims,veh_age,gender,area,agecat
0.410677618,1.03,0,0,3,1,4,5
0.654346338,4.349,0,0,1,1,2,4
0.169746749,1.79,0,0,3,0,1,4
0.167008898,0.22,0,0,4,1,3,3
0.944558522,1.39,0,0,2,1,3,2
0.944558522,2.099,0,0,1,1,5,4
0.076659822,1.13,0,0,4,0,2,2
0.191649555,0.79,0,0,4,0,4,5
0.325804244,0.22,0,0,4,1,1,3
0.325804244,0.76,0,0,4,1,3,4
0.273785079,1.66,0,0,2,0,1,3
0.602327173,1.06,0,0,3,0,1,4
0.944558522,0.75,0,0,4,0,3,1
0.780287474,2.81,0,0,3,0,6,3
0.774811773,1.79,0,0,2,0,3,4
0.076659822,0.76,0,0,3,0,2,2
0.325804244,2.34,0,0,2,1,5,5
0.933607118,1.81,0,0,2,1,1,1
0.944558522,1.23,0,0,3,1,2,3
0.328542095,0.75,0,0,3,1,1,3
0.933607118,1.79,0,0,2,1,2,3
0.413415469,3.34,0,0,3,1,5,1
0.303901437,1.37,0,0,3,1,3,3
0.227241615,5.94,0,0,3,1,3,4
0.602327173,1.36,0,0,1,0,3,4
0.27652293,2.15,0,0,4,1,3,2
0.27652293,2.07,0,0,2,1,5,6
0.303901437,2.48,0,0,4,0,4,2
0.076659822,2.11,0,0,2,1,2,1
0.41615332,1.41,0,0,3,1,2,3
0.076659822,0.85,0,0,4,1,2,2
0.993839836,1.19,0,0,4,1,2,5
0.27652293,3.57,0,0,2,1,6,2
0.024640657,0.74,0,0,4,0,3,1
0.692676249,3.92,0,0,1,0,1,2
0.147843943,0.9,0,0,3,0,4,1
0.618754278,3.28,0,0,1,1,5,1
0.325804244,1.41,0,0,1,1,2,3
0.27652293,1.6,868.1799984,1,2,1,1,6
0.057494867,2.73,0,0,2,0,2,2
0.364134155,1.549,0,0,1,0,1,2
0.325804244,2.05,0,0,3,1,3,1
0.602327173,1.31,0,0,3,1,2,5
0.747433265,2.77,0,0,1,0,3,4
0.325804244,1.45,0,0,2,0,3,4
0.265571526,3.89,0,0,1,1,1,6
0.602327173,2.3,0,0,3,1,5,2
0.325804244,0.89,0,0,3,1,3,2
0.27652293,1.81,0,0,4,0,4,2
0.654346338,1.61,0,0,3,1,5,5
0.06844627,1.49,0,0,1,0,1,4
0.602327173,1.36,0,0,2,0,1,1
0.287474333,1.8,0,0,2,0,2,2
0.287474333,2.56,0,0,1,0,1,1
0.328542095,0.97,0,0,4,0,1,2
0.323066393,9.97,0,0,1,0,1,3
0.971937029,2.19,0,0,3,0,4,4
0.27652293,1.08,0,0,4,0,2,3
0.62422998,2.36,0,0,4,0,5,5
0.325804244,1.35,0,0,1,0,2,2
0.692676249,1.78,0,0,2,1,4,3
0.476386037,1.76,0,0,1,1,1,4
0.298425736,1.31,0,0,4,0,4,2
0.049281314,1,0,0,3,0,5,5
0.073921971,1.75,0,0,2,0,3,3
0.328542095,1.35,0,0,3,1,4,4
0.281998631,6.51,0,0,1,1,4,3
0.673511294,2.94,0,0,1,1,6,3
0.325804244,3.04,0,0,1,1,3,5
0.002737851,2.55,0,0,3,1,2,2
0.019164956,0.81,0,0,4,1,2,2
0.320328542,2.05,0,0,2,0,2,5
0.260095825,2.05,0,0,2,0,1,1
0.328542095,0.35,0,0,4,1,3,4
0.692676249,0.67,0,0,4,1,1,4
0.27652293,1.4,0,0,3,0,4,2
0.328542095,0.79,0,0,4,0,2,3
0.328542095,1.43,0,0,1,1,2,6
0.27652293,2.88,0,0,3,0,6,2
0.325804244,0.72,0,0,3,0,2,3
0.186173854,1.82,0,0,1,0,2,2
0.27652293,0.98,0,0,2,1,3,4
0.27652293,1.15,0,0,3,1,3,5
0.27652293,1.4,0,0,1,1,3,4
0.073921971,1.51,0,0,2,1,3,4
0.268309377,1.77,0,0,1,1,5,2
0.325804244,1.65,0,0,2,0,3,3
0.969199179,3.04,0,0,3,1,2,2
0.6954141,0.68,0,0,4,0,2,2
0.030116359,1.71,0,0,2,0,1,3
0.073921971,2.38,0,0,2,0,2,5
0.306639288,1.62,0,0,1,0,6,2
0.27652293,1.12,0,0,3,0,3,1
0.27652293,2.01,0,0,2,1,1,1
0.27652293,1.17,0,0,2,1,3,4
0.219028063,0.37,0,0,4,1,1,4
0.27652293,1.54,0,0,1,0,3,2
0.996577687,0.72,0,0,4,0,2,4
0.303901437,2.1,0,0,2,0,1,1
0.27652293,1.46,0,0,1,1,4,5
0.002737851,1.09,0,0,4,1,5,2
0.002737851,2.77,0,0,3,1,4,4
0.109514032,0.67,5151.769989,1,3,0,2,1
0.27652293,2.93,0,0,1,1,2,2
0.271047228,1.24,0,0,2,0,2,1
0.353182752,0.86,0,0,3,1,1,3
0.325804244,1.73,0,0,3,0,3,3
0.27652293,1.29,0,0,4,1,3,3
0.317590691,5.39,0,0,1,1,6,4
0.325804244,1.62,0,0,1,0,4,2
0.325804244,3.46,0,0,1,1,3,2
0.002737851,5.3,0,0,3,1,2,2
0.002737851,1.96,0,0,1,0,4,6
0.002737851,0.6,0,0,4,0,3,2
0.27652293,1.99,0,0,1,0,3,4
0.271047228,2.65,0,0,1,1,2,2
0.251882272,1.52,0,0,2,1,4,4
0.673511294,2.05,0,0,3,1,5,1
0.27652293,1.51,0,0,1,0,1,4
0.030116359,1.92,0,0,2,0,2,5
0.325804244,2.48,0,0,1,0,2,5
0.602327173,1.6143,0,0,1,0,2,3
0.944558522,1.46,0,0,1,1,2,5
0.076659822,3.5,0,0,2,1,4,1
0.944558522,1.08,0,0,3,0,3,4
0.618754278,3.92,0,0,1,1,1,4
0.602327173,6.759,0,0,1,1,2,1
0.878850103,1.15,0,0,3,0,3,5
0.618754278,2.01,0,0,1,0,1,5
0.301163587,1.04,0,0,3,1,1,6
0.602327173,1.6143,0,0,1,0,3,4
0.618754278,1.1,0,0,3,0,5,4
0.325804244,0.97,775,1,4,0,3,2
0.180698152,0.9,0,0,3,0,5,1
0.380561259,1.14,0,0,4,0,2,2
0.944558522,3.45,0,0,2,1,1,2
0.618754278,0.76,4554.689987,1,3,0,2,2
0.673511294,1.48,0,0,2,1,1,3
0.547570157,1.02,0,0,4,1,1,2
0.941820671,3.32,0,0,1,1,1,5
0.944558522,1.549,1311.389999,1,1,0,2,2
0.424366872,0.56,2837.719994,1,4,0,1,2
0.030116359,1.19,0,0,2,0,5,4
0.030116359,0.74,0,0,3,0,3,3
0.325804244,3.01,0,0,1,0,3,4
0.999315537,3.39,0,0,3,1,6,4
0.618754278,0.6,0,0,4,1,1,3
0.273785079,1.33,0,0,1,0,1,3
0.944558522,1.26,0,0,2,0,2,4
0.944558522,3.23,2639.439995,1,2,1,3,1
0.618754278,1.55,0,0,2,0,3,2
0.257357974,4.349,0,0,1,1,2,4
0.303901437,1.99,0,0,2,0,1,2
0.618754278,1.54,0,0,1,0,3,1
0.944558522,1.399,0,0,1,0,3,1
0.602327173,2.66,0,0,3,0,6,2
0.380561259,1.41,0,0,1,0,6,1
0.030116359,1.3,0,0,3,1,3,4
0.944558522,1.74,0,0,2,1,3,2
0.438056126,2.22,0,0,3,1,3,2
0.323066393,1.41,0,0,1,0,1,3
0.303901437,0.65,0,0,4,0,2,3
0.6954141,1.37,0,0,1,0,3,2
0.941820671,4.349,0,0,1,1,2,1
0.670773443,0.68,1288.98,1,4,1,3,3
0.156057495,1.28,0,0,3,0,5,2
0.030116359,1.71,0,0,2,1,1,3
0.030116359,0.91,0,0,3,0,3,3
0.969199179,1.8353,200.0000015,1,1,1,4,5
0.380561259,1.26,0,0,4,0,3,3
0.583162218,3.6,0,0,2,0,3,4
0.618754278,1.3,0,0,2,0,3,4
0.676249144,1.42,0,0,3,0,1,2
0.692676249,2.07,0,0,2,1,1,4
0.030116359,1.62,0,0,4,1,6,2
0.73100616,2.15,0,0,4,1,6,5
0.676249144,1.549,0,0,1,0,4,3
0.941820671,2.1,0,0,2,1,3,3
0.030116359,2,0,0,2,0,1,5
0.030116359,1.46,0,0,1,0,2,2
0.303901437,4.18,0,0,2,0,3,3
0.328542095,1,0,0,2,0,3,5
0.027378508,1.64,0,0,2,1,3,5
0.618754278,4.76,0,0,2,1,6,3
0.413415469,4.86,0,0,1,1,1,3
0.6954141,1.51,0,0,2,1,2,2
0.273785079,0.76,0,0,3,0,1,4
0.380561259,1.06,0,0,4,1,1,2
0.147843943,1.27,0,0,3,0,1,1
0.944558522,1.74,0,0,2,0,2,3
0.073921971,0.85,0,0,3,0,1,2
0.303901437,3.54,0,0,2,1,1,3
0.618754278,0.42,0,0,4,0,1,3
0.079397673,1.75,0,0,3,0,4,1
0.34770705,1.36,0,0,2,0,4,4
0.676249144,1.18,0,0,4,0,3,2
0.6954141,0.43,0,0,4,0,3,4
0.323066393,2.94,0,0,1,1,6,2
0.13963039,3.44,0,0,1,0,6,2
0.6954141,1.09,0,0,4,0,3,3
0.602327173,1.428,5897.963623,1,1,0,3,2
0.618754278,1.89,0,0,1,1,3,2
0.944558522,4.36,0,0,2,0,3,1
0.610540726,2.09,0,0,2,0,1,5
0.030116359,0.41,0,0,4,1,1,2
0.024640657,0.97,0,0,3,0,3,5
0.030116359,0.52,0,0,4,1,1,4
0.602327173,2.71,0,0,3,0,6,1
0.665297741,1.78,0,0,2,1,1,3
0.380561259,1.17,1198.539999,1,4,0,2,3
0.030116359,2.79,0,0,2,1,2,4
0.6954141,1.41,0,0,1,1,3,1
0.944558522,2.04,0,0,2,1,1,5
0.073921971,1.46,0,0,3,1,4,2
0.314852841,3.89,1749.489998,1,1,0,1,2
0.602327173,3.46,0,0,3,0,6,4
0.618754278,0.46,0,0,4,0,3,6
0.602327173,1.19,0,0,4,1,6,5
0.073921971,2.07,0,0,2,0,3,5
0.262833676,2.3,0,0,1,1,3,1
0.030116359,0.69,0,0,4,0,3,4
0.328542095,1.55,0,0,2,1,3,5
0.668035592,2.1,0,0,2,0,3,3
0.030116359,2.03,0,0,2,1,3,4
0.298425736,1.1,0,0,3,1,6,1
0.380561259,1.37,0,0,3,0,3,4
0.6954141,0.87,0,0,3,0,5,3
0.900752909,1.25,0,0,4,1,4,3
0.002737851,0.8,0,0,3,0,3,3
0.999315537,1.26,0,0,2,0,4,3
0.164271047,2.08,0,0,4,0,1,1
0.303901437,1.24,0,0,3,0,3,3
0.073921971,1.62,0,0,4,0,1,5
0.328542095,3.11,0,0,3,0,4,6
0.670773443,3.52,0,0,3,0,3,2
0.777549624,0.44,0,0,4,1,4,2
0.616016427,2.09,0,0,2,0,1,1
0.380561259,1.86,0,0,1,0,4,4
0.610540726,1.18,0,0,3,0,3,2
0.602327173,1.76,0,0,3,1,2,1
0.602327173,0.72,0,0,4,1,2,4
0.328542095,4.56,0,0,1,0,1,5
0.290212183,0.72,0,0,3,0,4,6
0.073921971,0.45,0,0,4,1,2,4
0.618754278,1.42,0,0,3,0,6,2
0.388774812,2.22,0,0,2,1,3,5
0.777549624,1.28,0,0,4,1,5,2
0.221765914,3.19,0,0,3,0,5,3
0.328542095,0.61,0,0,4,0,5,3
0.432580424,1.36,0,0,4,1,1,4
0.073921971,0.89,0,0,4,0,3,5
0.281998631,1.25,0,0,2,0,2,1
0.221765914,1.13,0,0,4,0,6,5
0.941820671,4.349,0,0,1,0,2,1
0.966461328,2.05,0,0,1,1,3,1
0.328542095,0.97,0,0,3,1,2,5
0.030116359,0.6,0,0,4,0,2,2
0.281998631,0.39,0,0,4,0,3,3
0.030116359,0.76,0,0,4,1,3,3
0.810403833,1.37,0,0,2,0,3,5
0.944558522,1.35,0,0,3,1,4,3
0.361396304,1.89,353.77,1,2,1,1,1
0.34770705,2.1,3755.454536,1,2,0,3,3
0.550308008,1.06,0,0,4,0,1,4
0.31211499,1.4,0,0,4,1,4,3
0.6954141,1.09,0,0,3,1,1,2
0.377823409,1.44,0,0,3,1,4,3
0.941820671,1.51,0,0,3,1,1,1
0.93908282,0.84,0,0,3,0,5,4
0.944558522,1.14,0,0,3,0,2,4
0.670773443,0.81,0,0,3,1,3,1
0.599589322,4.349,384.5,1,1,1,1,1
0.999315537,1.53,0,0,2,0,3,6
0.101300479,1.57,0,0,3,1,1,6
0.027378508,0.35,0,0,4,0,2,4
0.602327173,0.42,0,0,4,1,2,4
0.618754278,3.4,0,0,2,1,1,3
0.380561259,0.83,353.77,1,4,1,3,4
0.602327173,2.52,0,0,3,1,6,4
0.002737851,0.74,0,0,4,0,3,5
0.602327173,3.74,0,0,1,1,6,4
0.002737851,1.37,0,0,4,0,3,4
0.722792608,0.7,1712.879997,1,4,0,1,3
0.328542095,2.55,0,0,3,1,3,4
0.55578371,1.01,0,0,3,0,3,3
0.947296372,1.38,0,0,2,1,1,2
0.191649555,0.51,0,0,4,1,1,3
0.602327173,1.6143,0,0,1,0,3,5
0.6954141,1.56,0,0,2,0,3,3
0.944558522,1.11,408.9499998,1,4,0,5,3
0.380561259,1.61,0,0,2,0,2,4
0.944558522,1.81,0,0,2,0,4,3
0.602327173,1.94,0,0,2,0,3,4
0.24366872,1.77,0,0,1,0,5,4
0.999315537,1.07,0,0,3,0,1,5
0.947296372,0.5,2930.849999,1,4,0,1,5
0.944558522,0.35,0,0,4,0,2,3
0.602327173,5.236,560.9099999,1,1,1,2,1
0.999315537,1.07,0,0,2,0,3,3
0.301163587,1.82,0,0,2,1,1,3
0.944558522,4.71,353.77,1,1,1,4,5
0.777549624,1.68,0,0,3,0,2,4
0.944558522,1.26,389.9499998,1,4,0,5,3
0.41615332,2.99,0,0,2,0,1,1
0.777549624,2.32,0,0,3,1,3,3
0.777549624,2.79,0,0,1,1,6,3
0.073921971,1.11,0,0,3,0,5,2
0.670773443,1.67,0,0,3,1,6,3
0.706365503,2.04,0,0,2,0,5,4
0.999315537,1.67,0,0,4,1,6,4
0.328542095,1.44,0,0,2,1,1,2
0.777549624,1.39,0,0,2,0,2,2
0.76659822,1.5,0,0,1,1,5,2
0.602327173,2,0,0,2,0,2,4
0.325804244,1.53,0,0,3,0,1,2
0.002737851,1.32,0,0,2,1,3,4
0.399726215,0.91,1806.079998,1,4,1,3,2
0.328542095,1.73,0,0,1,0,2,5
0.328542095,1.55,0,0,2,1,3,4
0.229979466,1.97,0,0,2,1,1,3
0.273785079,2.199,0,0,1,0,3,4
0.016427105,1.08,0,0,3,0,1,1
0.257357974,1.97,0,0,3,1,4,1
0.273785079,0.6,0,0,4,0,4,3
0.999315537,0.31,0,0,4,0,3,3
0.813141684,2.85,0,0,1,1,5,2
0.251882272,1.85,0,0,3,0,3,2
0.027378508,3.15,0,0,2,1,2,2
0.027378508,1.42,0,0,3,0,2,3
0.777549624,1.38,0,0,2,0,2,4
0.306639288,1.17,200,1,2,0,2,1
0.002737851,0.82,0,0,3,0,2,5
0.618754278,1.77,0,0,3,1,1,4
0.328542095,1.26,0,0,2,1,3,4
0.777549624,1.31,0,0,4,1,3,2
0.273785079,2.5,0,0,2,1,2,3
0.073921971,1.58,0,0,2,1,1,3
0.24366872,0.8,0,0,4,1,4,2
0.142368241,2.88,0,0,2,1,6,2
0.169746749,2.19,0,0,1,1,1,5
0.317590691,1.61,0,0,2,0,2,3
0.073921971,0.57,0,0,4,0,1,3
0.996577687,1.18,0,0,4,1,4,3
0.777549624,2.96,0,0,2,0,4,5
0.394250513,1.8,353.77,1,2,0,3,3
0.306639288,1.33,0,0,3,0,4,2
0.002737851,3.26,0,0,2,0,2,4
0.380561259,1.71,0,0,2,0,2,2
0.232717317,0.97,0,0,3,0,3,6
0.323066393,6.27,0,0,2,1,3,1
0.585900068,1.15,0,0,4,1,3,3
0.002737851,1.22,0,0,3,0,1,3
0.616016427,2.91,0,0,1,1,2,5
0.073921971,2.14,0,0,3,1,3,3
0.996577687,1.99,0,0,3,0,1,4
0.613278576,3.97,0,0,1,1,4,2
0.616016427,3.4,0,0,2,1,1,4
0.323066393,1.35,0,0,2,0,3,4
0.273785079,1.76,0,0,1,1,3,2
0.676249144,1.11,0,0,4,1,2,4
0.073921971,3.66,0,0,2,1,1,5
0.273785079,3.15,0,0,2,1,5,5
0.673511294,1.39,0,0,1,1,6,4
0.073921971,0.85,0,0,3,0,4,5
0.706365503,1.98,0,0,2,0,1,3
0.002737851,1.83,0,0,1,1,1,1
0.073921971,3.61,0,0,1,0,2,5
0.273785079,1.67,0,0,4,1,3,1
0.328542095,2.09,0,0,2,0,2,4
0.328542095,0.46,0,0,4,1,1,2
0.032854209,0.35,0,0,4,0,2,3
0.273785079,0.65,0,0,4,1,5,5
0.260095825,1.67,0,0,2,1,4,6
0.925393566,2.59,408.9499998,1,2,1,6,4
0.238193019,2.77,0,0,1,1,1,2
0.328542095,3.22,0,0,2,0,2,3
0.407939767,0.78,0,0,4,1,3,1
0.328542095,2.11,0,0,1,0,3,4
0.999315537,3.04,0,0,3,1,1,4
0.328542095,2.3,0,0,3,0,4,3
0.941820671,1.84,0,0,2,0,3,4
0.38329911,2.88,0,0,1,1,3,1
0.616016427,1.17,0,0,4,1,2,4
0.273785079,5.26,0,0,1,1,1,2
0.273785079,2.44,0,0,3,1,6,1
0.774811773,2.15,0,0,3,1,5,3
0.725530459,1.16,1067.719999,1,3,1,2,1
0.777549624,1.8,0,0,2,0,3,5
0.941820671,1.88,0,0,4,1,1,2
0.941820671,4.69,0,0,1,1,3,4
0.273785079,1.11,0,0,4,0,4,4
0.273785079,1.43,0,0,1,0,1,1
0.002737851,3.61,0,0,1,0,5,6
0.93908282,0.91,0,0,3,0,4,4
0.941820671,4.27,0,0,2,0,6,4
0.440793977,3.59,0,0,2,1,1,4
0.777549624,2.62,0,0,3,1,3,2
0.777549624,4.06,0,0,2,0,5,4
0.273785079,1.67,0,0,4,0,2,4
0.271047228,3.04,0,0,2,0,1,3
0.273785079,0.91,0,0,4,0,1,5
0.421629021,2.7,0,0,3,0,2,3
0.273785079,3.69,0,0,1,1,2,1
0.996577687,1.72,0,0,1,0,2,2
0.996577687,1.42,0,0,2,0,3,4
0.996577687,2.77,428.039999,1,3,0,3,3
0.271047228,4.87,0,0,1,0,2,5
0.273785079,2.25,2767.279999,1,3,1,3,6
0.774811773,3.43,0,0,3,1,5,3
0.996577687,1.97,0,0,1,0,3,6
0.325804244,1.45,0,0,2,0,6,4
0.038329911,2.78,0,0,3,0,1,4
0.273785079,1.76,0,0,1,0,2,2
0.071184121,7.58,0,0,2,1,4,6
0.271047228,4.07,0,0,2,1,4,6
0.002737851,5.63,0,0,1,1,4,5
0.071184121,1.51,0,0,2,0,1,4
0.273785079,2.65,0,0,1,0,1,4
0.271047228,3.41,0,0,1,0,1,4
0.273785079,0.81,0,0,3,0,3,4
0.273785079,6.799,0,0,1,1,3,1
0.777549624,0.46,0,0,4,0,1,4
0.616016427,1.73,0,0,2,1,1,4
0.221765914,1.23,360.4499998,1,4,0,3,3
0.273785079,2.92,0,0,1,0,6,3
0.681724846,1.89,0,0,2,1,2,2
0.002737851,1.61,0,0,1,0,3,3
0.673511294,2.13,0,0,1,1,2,2
0.254620123,2.81,0,0,2,0,3,3
0.002737851,2.09,0,0,3,1,3,6
0.273785079,1.31,0,0,4,1,6,5
0.777549624,4.7,0,0,2,1,1,6
0.221765914,1.76,0,0,2,0,3,4
0.777549624,3.48,0,0,2,0,6,2
0.700889802,1.57,0,0,2,0,1,3
0.273785079,2.01,0,0,3,0,5,2
0.271047228,4.84,0,0,1,1,1,4
0.673511294,2.21,0,0,3,1,5,2
0.777549624,1.81,0,0,2,1,1,6
0.777549624,1.48,0,0,3,1,2,5
0.325804244,0.73,0,0,4,0,3,4
0.158795346,1.27,0,0,4,1,4,3
0.057494867,3.08,0,0,2,1,1,3
0.002737851,1.44,0,0,4,0,3,2
0.251882272,1.96,0,0,4,0,4,3
0.060232717,2.54,0,0,1,0,1,3
0.993839836,1.48,0,0,2,0,3,2
0.273785079,1.97,0,0,4,1,3,3
0.996577687,0.86,0,0,3,0,3,2
0.002737851,1.5,0,0,2,0,1,3
0.273785079,1.91,0,0,4,1,1,2
0.109514032,0.44,0,0,4,0,1,3
0.774811773,1.68,0,0,3,0,3,6
0.774811773,1.74,0,0,2,1,1,6
0.117727584,1.46,0,0,1,0,3,1
0.109514032,1,0,0,3,1,3,2
0.692676249,1.84,0,0,2,1,2,4
0.999315537,1.88,0,0,2,0,3,1
0.273785079,4.349,0,0,1,1,1,1
0.273785079,2.05,0,0,3,1,4,4
0.268309377,2.93,0,0,1,0,2,1
0.306639288,1.02,0,0,3,0,4,2
0.109514032,0.96,0,0,3,0,3,3
0.109514032,6.64,0,0,1,0,3,5
0.837782341,2.35,0,0,1,0,3,2
0.273785079,1.71,0,0,2,1,3,3
0.109514032,1.42,0,0,4,0,5,2
0.273785079,1.4,0,0,1,0,1,6
0.273785079,2.73,0,0,1,0,4,3
0.251882272,2.65,0,0,3,0,1,5
0.224503765,0.73,0,0,4,0,4,5
0.273785079,1.42,0,0,1,0,1,4
0.273785079,0.69,0,0,4,1,1,1
0.224503765,1.9,0,0,2,0,1,3
0.109514032,0.36,0,0,4,1,5,3
0.197125257,3.61,0,0,1,0,5,1
0.681724846,2.72,1817.539997,1,2,1,6,3
0.095824778,5.25,0,0,1,0,4,6
0.202600958,6.01,671.5899983,1,1,1,3,3
0.616016427,1.92,0,0,2,1,4,4
0.221765914,1.06,12240.64996,1,3,0,4,1
0.273785079,0.69,0,0,4,0,5,3
0.254620123,1.13,0,0,4,0,4,1
0.109514032,1.96,0,0,1,0,2,3
0.273785079,2.79,0,0,1,0,3,4
0.366872006,1.64,0,0,2,1,2,5
0.616016427,1.71,0,0,2,0,4,3
0.273785079,1.17,0,0,4,1,4,3
0.24366872,2.65,0,0,2,0,2,4
0.654346338,1.44,0,0,3,0,1,2
0.273785079,3.14,0,0,3,0,3,2
0.273785079,0.8,0,0,3,0,2,3
0.941820671,0.45,0,0,4,1,6,5
0.93908282,1.78,0,0,2,0,4,3
0.62696783,3.31,0,0,2,1,4,5
0.109514032,3.21,0,0,1,0,3,2
0.109514032,3.56,0,0,1,1,4,5
0.670773443,1.88,0,0,2,1,3,5
0.933607118,1.74,0,0,2,0,4,1
0.689938398,1.64,0,0,2,0,4,2
0.941820671,2.18,0,0,2,0,6,3
0.388774812,2.11,0,0,2,0,1,3
0.281998631,0.97,0,0,3,0,4,1
0.941820671,2.43,1023.369999,1,1,0,2,5
0.473648186,0.93,0,0,3,0,5,2
0.109514032,1.04,0,0,3,0,3,3
0.616016427,0.39,0,0,4,0,2,1
0.043805613,0.99,0,0,3,0,1,6
0.136892539,0.87,0,0,4,0,4,4
0.692676249,1.31,0,0,4,1,5,1
0.071184121,0.82,0,0,4,0,3,3
0.616016427,0.9,0,0,4,0,4,2
0.692676249,0.71,0,0,4,0,1,4
0.692676249,1.01,0,0,3,0,4,2
0.52019165,1.17,0,0,2,1,3,2
0.728268309,0.92,299.9999981,1,3,0,3,4
0.325804244,2.16,0,0,1,0,4,6
0.071184121,0.91,0,0,3,0,1,4
0.142368241,0.56,0,0,4,0,1,4
0.021902806,1.56,0,0,4,1,4,3
0.999315537,1.21,0,0,2,0,3,1
0.941820671,3.02,0,0,3,1,2,4
0.109514032,0.74,0,0,3,1,1,2
0.933607118,2.15,0,0,3,0,6,2
0.021902806,0.55,0,0,4,0,1,4
0.941820671,3.43,0,0,3,0,4,3
0.941820671,1.399,200,1,1,0,1,3
0.955509925,1.19,0,0,3,1,2,5
0.320328542,2.86,0,0,2,0,3,4
0.744695414,1.48,0,0,1,1,2,5
0.692676249,1.87,0,0,2,0,3,3
0.071184121,0.54,0,0,4,0,3,2
0.692676249,1.02,0,0,4,1,5,5
0.999315537,1.09,0,0,3,1,1,4
0.596851472,1.21,5971.599991,1,2,1,3,4
0.317590691,0.5,0,0,4,0,1,2
0.109514032,1.45,0,0,2,0,1,1
0.93908282,1.27,0,0,1,1,3,3
0.999315537,1.52,0,0,2,0,6,2
0.673511294,3.02,353.77,1,3,1,1,2
0.391512663,2.81,0,0,1,0,3,2
0.681724846,2.28,221.5999997,1,2,0,1,2
0.271047228,1.4,0,0,1,0,1,1
0.684462697,2.82,0,0,1,1,4,2
0.002737851,2.92,0,0,1,1,5,3
0.306639288,0.83,0,0,4,0,1,2
0.109514032,1.92,0,0,2,1,3,3
0.271047228,4.08,0,0,2,0,5,2
0.665297741,3.22,0,0,3,1,4,1
0.52019165,0.84,0,0,3,0,3,2
0.616016427,0.65,0,0,4,0,2,3
0.941820671,1.25,0,0,4,1,3,3
0.38329911,1.349,0,0,1,0,3,3
0.071184121,0.68,0,0,4,0,1,2
0.38329911,2.65,389.9499998,1,3,0,2,3
0.021902806,1.83,0,0,3,1,6,4
0.106776181,0.7,0,0,4,1,1,3
0.156057495,1.29,0,0,2,0,3,5
0.616016427,1.89,0,0,1,1,3,4
0.084873374,3.72,545.4499998,1,2,1,6,2
0.673511294,0.44,0,0,4,0,2,4
0.673511294,2.45,0,0,3,0,1,2
0.177960301,1.11,0,0,3,0,1,2
0.109514032,1.57,0,0,4,0,6,2
0.057494867,1.82,0,0,2,0,3,4
0.941820671,2.51,0,0,2,1,3,4
0.306639288,0.73,0,0,4,0,3,3
0.865160849,1.39,2224.579998,1,4,1,3,2
0.098562628,3.91,0,0,1,1,3,3
0.320328542,5.31,0,0,1,1,1,3
0.109514032,0.69,0,0,4,1,3,2
0.021902806,2.7,0,0,3,1,6,3
0.325804244,1.49,0,0,3,0,3,3
0.27926078,0.79,0,0,4,1,5,2
0.325804244,1.75,0,0,2,0,2,5
0.616016427,2.58,0,0,3,0,6,5
0.325804244,3.2,0,0,1,1,5,3
0.317590691,0.37,0,0,4,0,1,2
0.019164956,1.09,0,0,3,0,2,5
0.109514032,1.92,0,0,2,1,4,2
0.325804244,1.68,0,0,2,1,3,3
0.588637919,1.76,0,0,1,0,2,3
0.021902806,1.65,0,0,4,0,6,4
0.071184121,1.57,0,0,2,0,2,3
0.065708419,1.19,0,0,4,1,2,6
0.325804244,4.14,0,0,2,0,4,2
0.271047228,1.03,4790.839996,1,4,1,4,4
0.605065024,0.8,0,0,4,1,1,6
0.271047228,0.88,0,0,3,0,2,4
0.569472964,4.44,0,0,1,0,6,3
0.1724846,1.26,0,0,1,0,1,3
0.673511294,1.66,0,0,4,0,6,3
0.109514032,1.38,0,0,1,0,3,5
0.922655715,1.37,0,0,1,1,3,3
0.339493498,3.55,675,1,2,0,6,2
0.317590691,1.21,0,0,3,0,3,3
0.109514032,1.6,0,0,1,1,3,5
0.97467488,1.76,0,0,3,0,3,3
0.325804244,1.5,0,0,4,1,4,2
0.692676249,2,0,0,1,0,1,5
0.673511294,1.54,200,1,3,1,3,1
0.325804244,1.17,0,0,3,0,3,5
0.388774812,1.349,0,0,1,1,3,3
0.616016427,0.66,0,0,4,0,1,3
0.052019165,0.73,0,0,4,0,2,3
0.616016427,1.38,0,0,3,0,3,3
0.008213552,2.84,0,0,1,0,6,2
0.325804244,1.14,0,0,3,1,1,4
0.616016427,0.45,0,0,4,1,3,3
0.673511294,1.71,0,0,2,1,1,2
0.38329911,2.82,0,0,3,1,2,3
0.616016427,3.3,0,0,2,1,1,3
0.114989733,4.23,0,0,2,1,5,1
0.750171116,2.17,0,0,2,1,2,3
0.941820671,2.02,0,0,1,1,2,6
0.613278576,1.17,0,0,4,0,3,5
0.325804244,1.44,0,0,2,0,2,2
0.692676249,1.06,0,0,3,0,3,1
0.616016427,0.76,0,0,3,0,1,3
0.325804244,1.35,0,0,1,0,1,5
0.021902806,0.93,0,0,2,1,3,3
0.325804244,1.54,0,0,2,1,3,5
0.314852841,2.5,0,0,1,0,2,5
0.325804244,1.54,0,0,3,0,5,3
0.941820671,2.33,0,0,2,0,1,4
0.616016427,2.33,0,0,2,0,2,1
0.109514032,1.06,0,0,3,0,3,1
0.941820671,1.42,0,0,3,0,1,2
